date,players,viewers
8-Aug-2017,524971,35547
8-Aug-2017,63437,0
8-Aug-2017,50219,0
8-Aug-2017,47056,0
8-Aug-2017,43523,0
8-Aug-2017,43224,0
8-Aug-2017,35605,0
9-Aug-2017,764643,508205
9-Aug-2017,552155,141928
9-Aug-2017,537376,61003
9-Aug-2017,58867,0
9-Aug-2017,47878,0
9-Aug-2017,47356,0
9-Aug-2017,42940,0
9-Aug-2017,41609,0
9-Aug-2017,32640,0
10-Aug-2017,778124,572601
10-Aug-2017,538332,161948
10-Aug-2017,520173,36190
10-Aug-2017,63223,0
10-Aug-2017,48883,0
10-Aug-2017,45257,0
10-Aug-2017,45223,0
10-Aug-2017,42879,0
10-Aug-2017,34779,0
11-Aug-2017,820461,505454
11-Aug-2017,559613,145476
11-Aug-2017,502368,35283
11-Aug-2017,62614,0
11-Aug-2017,55885,0
11-Aug-2017,45374,0
11-Aug-2017,45045,0
11-Aug-2017,42423,0
11-Aug-2017,35877,0
12-Aug-2017,877952,781980
12-Aug-2017,586190,196106
12-Aug-2017,517703,38635
12-Aug-2017,63756,0
12-Aug-2017,53573,0
12-Aug-2017,48298,0
12-Aug-2017,47981,0
12-Aug-2017,47407,0
12-Aug-2017,36078,0
13-Aug-2017,858468,711367
13-Aug-2017,614743,148587
13-Aug-2017,545419,36945
13-Aug-2017,64348,0
13-Aug-2017,51738,0
13-Aug-2017,51685,0
13-Aug-2017,50010,0
13-Aug-2017,47100,0
13-Aug-2017,36345,0
14-Aug-2017,613642,168552
14-Aug-2017,801058,44300
14-Aug-2017,526566,42017
14-Aug-2017,63373,0
14-Aug-2017,47166,0
14-Aug-2017,46371,0
14-Aug-2017,44519,0
14-Aug-2017,44445,0
14-Aug-2017,33127,0
14-Aug-2017,3,0
15-Aug-2017,617207,165955
15-Aug-2017,532716,53313
15-Aug-2017,801132,37806
15-Aug-2017,62701,0
15-Aug-2017,48261,0
15-Aug-2017,46707,0
15-Aug-2017,46207,0
15-Aug-2017,44405,0
15-Aug-2017,31977,0
15-Aug-2017,3,0
16-Aug-2017,620133,181676
16-Aug-2017,779914,50590
16-Aug-2017,539318,46240
16-Aug-2017,59651,0
16-Aug-2017,47149,0
16-Aug-2017,45832,0
16-Aug-2017,45407,0
16-Aug-2017,40375,0
16-Aug-2017,29244,0
16-Aug-2017,5,0
17-Aug-2017,628489,152252
17-Aug-2017,530770,64800
17-Aug-2017,777417,50407
17-Aug-2017,62951,0
17-Aug-2017,47077,0
17-Aug-2017,45989,0
17-Aug-2017,45632,0
17-Aug-2017,43634,0
17-Aug-2017,32734,0
17-Aug-2017,5,0
18-Aug-2017,659152,168220
18-Aug-2017,522758,52138
18-Aug-2017,816788,44508
18-Aug-2017,59252,0
18-Aug-2017,48077,0
18-Aug-2017,46772,0
18-Aug-2017,46445,0
18-Aug-2017,44442,0
18-Aug-2017,36015,0
18-Aug-2017,4,0
19-Aug-2017,699249,149910
19-Aug-2017,542314,106784
19-Aug-2017,857010,47996
19-Aug-2017,64951,0
19-Aug-2017,53035,0
19-Aug-2017,51529,0
19-Aug-2017,49317,0
19-Aug-2017,48121,0
19-Aug-2017,37473,0
19-Aug-2017,0,0
20-Aug-2017,678113,140200
20-Aug-2017,578435,89942
20-Aug-2017,868759,55827
20-Aug-2017,68978,0
20-Aug-2017,54508,0
20-Aug-2017,52824,0
20-Aug-2017,52359,0
20-Aug-2017,50496,0
20-Aug-2017,38005,0
20-Aug-2017,0,0
21-Aug-2017,687633,155615
21-Aug-2017,555466,53207
21-Aug-2017,781646,51384
21-Aug-2017,63484,0
21-Aug-2017,48263,0
21-Aug-2017,46882,0
21-Aug-2017,46836,0
21-Aug-2017,44338,0
21-Aug-2017,33598,0
21-Aug-2017,6,0
22-Aug-2017,718030,143414
22-Aug-2017,550432,82158
22-Aug-2017,780991,56463
22-Aug-2017,46110,5703
22-Aug-2017,46771,5013
22-Aug-2017,31157,2670
22-Aug-2017,60177,400
22-Aug-2017,45610,0
22-Aug-2017,42318,0
22-Aug-2017,5,0
23-Aug-2017,710065,452803
23-Aug-2017,551829,72447
23-Aug-2017,792795,42901
23-Aug-2017,45045,6083
23-Aug-2017,28274,2533
23-Aug-2017,45081,1345
23-Aug-2017,57488,609
23-Aug-2017,48113,0
23-Aug-2017,38711,0
23-Aug-2017,4,0
24-Aug-2017,755998,416477
24-Aug-2017,544368,60183
24-Aug-2017,798270,49669
24-Aug-2017,46533,8625
24-Aug-2017,30965,8081
24-Aug-2017,45581,3624
24-Aug-2017,61657,327
24-Aug-2017,46362,0
24-Aug-2017,41917,0
24-Aug-2017,4,0
25-Aug-2017,774342,390396
25-Aug-2017,537541,82158
25-Aug-2017,816440,51746
25-Aug-2017,55782,8285
25-Aug-2017,33249,6262
25-Aug-2017,46392,3637
25-Aug-2017,62214,1753
25-Aug-2017,61243,0
25-Aug-2017,42807,0
25-Aug-2017,4,0
26-Aug-2017,810668,424393
26-Aug-2017,842919,77909
26-Aug-2017,560708,65982
26-Aug-2017,48441,39673
26-Aug-2017,34659,3947
26-Aug-2017,66960,2402
26-Aug-2017,54110,1364
26-Aug-2017,71400,0
26-Aug-2017,50822,0
26-Aug-2017,0,0
27-Aug-2017,877844,168925
27-Aug-2017,598656,124812
27-Aug-2017,51841,66069
27-Aug-2017,838519,52765
27-Aug-2017,34536,3990
27-Aug-2017,52552,3340
27-Aug-2017,69263,3120
27-Aug-2017,73864,0
27-Aug-2017,54561,0
27-Aug-2017,0,0
28-Aug-2017,804696,168091
28-Aug-2017,47255,67602
28-Aug-2017,758740,49675
28-Aug-2017,568901,38526
28-Aug-2017,30076,4463
28-Aug-2017,45985,2300
28-Aug-2017,62075,414
28-Aug-2017,56503,0
28-Aug-2017,42672,0
28-Aug-2017,4,0
29-Aug-2017,874184,162099
29-Aug-2017,572216,56435
29-Aug-2017,763792,55539
29-Aug-2017,47293,6147
29-Aug-2017,28000,4928
29-Aug-2017,48441,3532
29-Aug-2017,61040,405
29-Aug-2017,56919,0
29-Aug-2017,50786,0
29-Aug-2017,5,0
30-Aug-2017,568790,204525
30-Aug-2017,887388,152727
30-Aug-2017,744960,46311
30-Aug-2017,47866,5135
30-Aug-2017,25583,3060
30-Aug-2017,51818,1326
30-Aug-2017,60703,423
30-Aug-2017,54330,0
30-Aug-2017,52762,0
30-Aug-2017,4,0
31-Aug-2017,548525,209432
31-Aug-2017,857891,149157
31-Aug-2017,774046,45493
31-Aug-2017,46686,6426
31-Aug-2017,27890,3198
31-Aug-2017,49232,1446
31-Aug-2017,60843,388
31-Aug-2017,57486,0
31-Aug-2017,50562,0
31-Aug-2017,3,0
1-Sep-2017,539475,217641
1-Sep-2017,886154,167674
1-Sep-2017,775954,56932
1-Sep-2017,50586,16263
1-Sep-2017,30084,6294
1-Sep-2017,54472,1480
1-Sep-2017,64226,1140
1-Sep-2017,58987,0
1-Sep-2017,55089,0
1-Sep-2017,3,0
2-Sep-2017,579851,283417
2-Sep-2017,936020,157620
2-Sep-2017,52690,76138
2-Sep-2017,838489,39499
2-Sep-2017,33824,3843
2-Sep-2017,57713,1557
2-Sep-2017,69973,359
2-Sep-2017,70493,0
2-Sep-2017,60044,0
2-Sep-2017,1,0
3-Sep-2017,593235,275094
3-Sep-2017,970240,136203
3-Sep-2017,56765,85394
3-Sep-2017,814693,61812
3-Sep-2017,33522,5309
3-Sep-2017,56878,1488
3-Sep-2017,69293,553
3-Sep-2017,77158,0
3-Sep-2017,56966,0
3-Sep-2017,0,0
4-Sep-2017,954533,195428
4-Sep-2017,726102,64288
4-Sep-2017,577061,48059
4-Sep-2017,56099,17063
4-Sep-2017,30593,2810
4-Sep-2017,51554,1121
4-Sep-2017,67641,428
4-Sep-2017,73391,0
4-Sep-2017,50387,0
4-Sep-2017,6,0
5-Sep-2017,962950,171404
5-Sep-2017,722703,62348
5-Sep-2017,546878,55803
5-Sep-2017,48215,4228
5-Sep-2017,23247,4036
5-Sep-2017,45274,1276
5-Sep-2017,57451,443
5-Sep-2017,60150,0
5-Sep-2017,49224,0
5-Sep-2017,7,0
6-Sep-2017,968512,175670
6-Sep-2017,721583,81886
6-Sep-2017,557450,55465
6-Sep-2017,48336,17323
6-Sep-2017,20753,2569
6-Sep-2017,43461,864
6-Sep-2017,55811,316
6-Sep-2017,61969,0
6-Sep-2017,58061,0
6-Sep-2017,6,0
7-Sep-2017,980039,168593
7-Sep-2017,566040,127738
7-Sep-2017,731744,59381
7-Sep-2017,45301,6294
7-Sep-2017,29109,5224
7-Sep-2017,48388,4533
7-Sep-2017,57513,895
7-Sep-2017,60038,0
7-Sep-2017,57485,0
7-Sep-2017,5,0
8-Sep-2017,1028275,216214
8-Sep-2017,588277,96299
8-Sep-2017,772862,52360
8-Sep-2017,52108,24519
8-Sep-2017,58542,6554
8-Sep-2017,36890,5915
8-Sep-2017,62058,412
8-Sep-2017,63409,0
8-Sep-2017,61942,0
8-Sep-2017,6,0
9-Sep-2017,1069054,211264
9-Sep-2017,602111,166155
9-Sep-2017,54878,70912
9-Sep-2017,814062,70510
9-Sep-2017,40631,4006
9-Sep-2017,58295,1014
9-Sep-2017,73095,494
9-Sep-2017,72898,0
9-Sep-2017,70963,0
9-Sep-2017,0,0
10-Sep-2017,599224,164669
10-Sep-2017,1111155,164347
10-Sep-2017,57824,81874
10-Sep-2017,774100,62451
10-Sep-2017,39776,3862
10-Sep-2017,55453,943
10-Sep-2017,69691,757
10-Sep-2017,78460,0
10-Sep-2017,67816,0
10-Sep-2017,0,0
11-Sep-2017,1063156,187648
11-Sep-2017,696354,94705
11-Sep-2017,556861,42310
11-Sep-2017,31193,10504
11-Sep-2017,50226,5857
11-Sep-2017,45274,1916
11-Sep-2017,58105,663
11-Sep-2017,61496,0
11-Sep-2017,51417,0
11-Sep-2017,2,0
12-Sep-2017,1073334,184605
12-Sep-2017,697777,98810
12-Sep-2017,534626,42446
12-Sep-2017,28383,11192
12-Sep-2017,45606,4739
12-Sep-2017,45164,2067
12-Sep-2017,57348,533
12-Sep-2017,58387,0
12-Sep-2017,54074,0
12-Sep-2017,6,0
13-Sep-2017,1090862,167806
13-Sep-2017,684224,113841
13-Sep-2017,546069,40965
13-Sep-2017,47802,15313
13-Sep-2017,26385,10280
13-Sep-2017,45005,1115
13-Sep-2017,53125,444
13-Sep-2017,56361,0
13-Sep-2017,56195,0
13-Sep-2017,6,0
14-Sep-2017,1135586,174688
14-Sep-2017,693773,63187
14-Sep-2017,547273,46426
14-Sep-2017,42454,7366
14-Sep-2017,48920,6356
14-Sep-2017,28978,4713
14-Sep-2017,58086,441
14-Sep-2017,54915,0
14-Sep-2017,52066,0
14-Sep-2017,5,0
15-Sep-2017,634902,168518
15-Sep-2017,1238017,140980
15-Sep-2017,766687,64485
15-Sep-2017,47600,25452
15-Sep-2017,52731,25264
15-Sep-2017,31438,5128
15-Sep-2017,63448,745
15-Sep-2017,63555,0
15-Sep-2017,57320,0
15-Sep-2017,5,0
16-Sep-2017,632688,272380
16-Sep-2017,1349413,195322
16-Sep-2017,783228,106006
16-Sep-2017,54902,71215
16-Sep-2017,36255,4472
16-Sep-2017,56818,1820
16-Sep-2017,73411,515
16-Sep-2017,68976,0
16-Sep-2017,67376,0
16-Sep-2017,1,0
17-Sep-2017,681413,282030
17-Sep-2017,1338091,147105
17-Sep-2017,748347,132386
17-Sep-2017,57194,81030
17-Sep-2017,35519,4118
17-Sep-2017,55369,3376
17-Sep-2017,68670,462
17-Sep-2017,73862,0
17-Sep-2017,62374,0
17-Sep-2017,1,0
18-Sep-2017,1302950,156099
18-Sep-2017,657887,145250
18-Sep-2017,553806,59723
18-Sep-2017,50737,5688
18-Sep-2017,27101,3090
18-Sep-2017,45159,3023
18-Sep-2017,57502,402
18-Sep-2017,57010,0
18-Sep-2017,45734,0
18-Sep-2017,1,0
19-Sep-2017,1280976,197948
19-Sep-2017,656007,103732
19-Sep-2017,554338,48675
19-Sep-2017,49530,5257
19-Sep-2017,45418,2920
19-Sep-2017,25319,2671
19-Sep-2017,56950,575
19-Sep-2017,53273,0
19-Sep-2017,44249,0
19-Sep-2017,5,0
20-Sep-2017,1333200,164810
20-Sep-2017,684958,131754
20-Sep-2017,562646,68588
20-Sep-2017,47723,11030
20-Sep-2017,23426,2681
20-Sep-2017,45590,2032
20-Sep-2017,55916,541
20-Sep-2017,52355,0
20-Sep-2017,50664,0
20-Sep-2017,5,0
21-Sep-2017,1243166,161674
21-Sep-2017,733406,91436
21-Sep-2017,562963,82933
21-Sep-2017,49738,10265
21-Sep-2017,46178,6553
21-Sep-2017,28033,4207
21-Sep-2017,59843,526
21-Sep-2017,52363,0
21-Sep-2017,48481,0
21-Sep-2017,5,0
22-Sep-2017,1462708,162439
22-Sep-2017,726513,139176
22-Sep-2017,616501,91176
22-Sep-2017,53100,29460
22-Sep-2017,56615,6339
22-Sep-2017,32311,3914
22-Sep-2017,60776,3131
22-Sep-2017,54759,0
22-Sep-2017,53989,0
22-Sep-2017,5,0
23-Sep-2017,767921,203356
23-Sep-2017,1529218,156715
23-Sep-2017,631448,120775
23-Sep-2017,53768,73867
23-Sep-2017,37432,4448
23-Sep-2017,71794,2915
23-Sep-2017,58656,2194
23-Sep-2017,66436,0
23-Sep-2017,62385,0
23-Sep-2017,1,0
24-Sep-2017,1493939,148549
24-Sep-2017,742660,143283
24-Sep-2017,57509,84126
24-Sep-2017,664381,71235
24-Sep-2017,36294,4424
24-Sep-2017,69712,2974
24-Sep-2017,55899,2083
24-Sep-2017,71028,0
24-Sep-2017,60212,0
24-Sep-2017,1,0
25-Sep-2017,1462955,171141
25-Sep-2017,645377,117074
25-Sep-2017,548050,80744
25-Sep-2017,50359,8766
25-Sep-2017,57484,7375
25-Sep-2017,27514,4119
25-Sep-2017,45056,3193
25-Sep-2017,54653,0
25-Sep-2017,42692,0
25-Sep-2017,5,0
26-Sep-2017,1466143,145273
26-Sep-2017,640552,117760
26-Sep-2017,537705,65055
26-Sep-2017,47917,3884
26-Sep-2017,44087,2765
26-Sep-2017,25421,2683
26-Sep-2017,55852,697
26-Sep-2017,46846,0
26-Sep-2017,42612,0
26-Sep-2017,9,0
27-Sep-2017,1451925,124366
27-Sep-2017,644287,116696
27-Sep-2017,541534,70260
27-Sep-2017,50184,11612
27-Sep-2017,23698,2276
27-Sep-2017,44462,1623
27-Sep-2017,54705,465
27-Sep-2017,49901,0
27-Sep-2017,45246,0
27-Sep-2017,8,0
28-Sep-2017,1473144,130577
28-Sep-2017,658696,111602
28-Sep-2017,524556,74398
28-Sep-2017,43895,12056
28-Sep-2017,53042,7472
28-Sep-2017,26783,4608
28-Sep-2017,55241,510
28-Sep-2017,49105,0
28-Sep-2017,41854,0
28-Sep-2017,8,0
29-Sep-2017,1420977,123400
29-Sep-2017,705559,119281
29-Sep-2017,577291,74309
29-Sep-2017,69570,22554
29-Sep-2017,46399,12257
29-Sep-2017,30561,3170
29-Sep-2017,62799,991
29-Sep-2017,52151,0
29-Sep-2017,51542,0
29-Sep-2017,7,0
30-Sep-2017,620094,157928
30-Sep-2017,754453,128295
30-Sep-2017,1574445,123316
30-Sep-2017,70748,74272
30-Sep-2017,36418,4215
30-Sep-2017,54382,1998
30-Sep-2017,73324,619
30-Sep-2017,63854,0
30-Sep-2017,62054,0
30-Sep-2017,0,0
1-Oct-2017,1669015,118869
1-Oct-2017,611518,108817
1-Oct-2017,74198,87375
1-Oct-2017,717184,77923
1-Oct-2017,54857,12213
1-Oct-2017,35545,4214
1-Oct-2017,70771,737
1-Oct-2017,68850,0
1-Oct-2017,57167,0
1-Oct-2017,0,0
2-Oct-2017,1628409,146389
2-Oct-2017,537514,89391
2-Oct-2017,669792,53518
2-Oct-2017,64571,9572
2-Oct-2017,26387,2990
2-Oct-2017,44198,1743
2-Oct-2017,56704,561
2-Oct-2017,54167,0
2-Oct-2017,49812,0
2-Oct-2017,9,0
3-Oct-2017,1668715,169900
3-Oct-2017,663316,110168
3-Oct-2017,543065,77303
3-Oct-2017,62181,7000
3-Oct-2017,24180,3022
3-Oct-2017,44615,1761
3-Oct-2017,56819,514
3-Oct-2017,53254,0
3-Oct-2017,52916,0
3-Oct-2017,5,0
4-Oct-2017,1655027,125091
4-Oct-2017,549053,104475
4-Oct-2017,638188,80452
4-Oct-2017,61112,8440
4-Oct-2017,44600,3663
4-Oct-2017,20604,1946
4-Oct-2017,53066,838
4-Oct-2017,49819,0
4-Oct-2017,46581,0
4-Oct-2017,5,0
5-Oct-2017,1767288,144425
5-Oct-2017,652620,116222
5-Oct-2017,549107,69484
5-Oct-2017,46018,10551
5-Oct-2017,37791,8938
5-Oct-2017,60085,4193
5-Oct-2017,57853,577
5-Oct-2017,48899,0
5-Oct-2017,47210,0
5-Oct-2017,7,0
6-Oct-2017,1846134,155428
6-Oct-2017,694296,110883
6-Oct-2017,604716,69368
6-Oct-2017,63601,20678
6-Oct-2017,56542,10280
6-Oct-2017,45659,7080
6-Oct-2017,65502,1101
6-Oct-2017,52015,0
6-Oct-2017,51618,0
6-Oct-2017,5,0
7-Oct-2017,1993691,159351
7-Oct-2017,62801,70398
7-Oct-2017,742165,69912
7-Oct-2017,637380,65039
7-Oct-2017,50053,5727
7-Oct-2017,60569,2745
7-Oct-2017,70990,1328
7-Oct-2017,61080,0
7-Oct-2017,60052,0
7-Oct-2017,0,0
8-Oct-2017,1960892,126045
8-Oct-2017,608484,95129
8-Oct-2017,716458,69803
8-Oct-2017,67470,64599
8-Oct-2017,49113,33777
8-Oct-2017,57763,4761
8-Oct-2017,71103,474
8-Oct-2017,66564,0
8-Oct-2017,54896,0
8-Oct-2017,0,0
9-Oct-2017,1962803,167559
9-Oct-2017,639707,94264
9-Oct-2017,561918,63165
9-Oct-2017,40904,6416
9-Oct-2017,61944,5266
9-Oct-2017,51486,4685
9-Oct-2017,64517,424
9-Oct-2017,54469,0
9-Oct-2017,42914,0
9-Oct-2017,0,0
10-Oct-2017,1931930,134742
10-Oct-2017,538813,134675
10-Oct-2017,625464,39612
10-Oct-2017,55020,11243
10-Oct-2017,34624,3885
10-Oct-2017,47050,3717
10-Oct-2017,56418,652
10-Oct-2017,49140,0
10-Oct-2017,41356,0
10-Oct-2017,6,0
11-Oct-2017,2016498,143658
11-Oct-2017,567882,128788
11-Oct-2017,622666,52896
11-Oct-2017,59744,12839
11-Oct-2017,45942,2782
11-Oct-2017,31907,2674
11-Oct-2017,55505,647
11-Oct-2017,44824,0
11-Oct-2017,40974,0
11-Oct-2017,8,0
12-Oct-2017,579953,158080
12-Oct-2017,2041534,153251
12-Oct-2017,816110,109844
12-Oct-2017,95965,53324
12-Oct-2017,35224,5052
12-Oct-2017,57360,4603
12-Oct-2017,57655,754
12-Oct-2017,46855,0
12-Oct-2017,40959,0
12-Oct-2017,8,0
13-Oct-2017,778608,214221
13-Oct-2017,2157343,155949
13-Oct-2017,623998,88598
13-Oct-2017,115488,72524
13-Oct-2017,38569,4355
13-Oct-2017,60394,3569
13-Oct-2017,61765,674
13-Oct-2017,50163,0
13-Oct-2017,47892,0
13-Oct-2017,9,0
14-Oct-2017,751216,172805
14-Oct-2017,2289971,126143
14-Oct-2017,119089,88873
14-Oct-2017,644082,86518
14-Oct-2017,61173,72763
14-Oct-2017,44249,5970
14-Oct-2017,71947,797
14-Oct-2017,59043,0
14-Oct-2017,54539,0
14-Oct-2017,1,0
15-Oct-2017,729715,200963
15-Oct-2017,2167546,132109
15-Oct-2017,620344,109153
15-Oct-2017,65350,82120
15-Oct-2017,121862,45770
15-Oct-2017,42774,5292
15-Oct-2017,69110,810
15-Oct-2017,62033,0
15-Oct-2017,49446,0
15-Oct-2017,1,0
16-Oct-2017,2081099,168064
16-Oct-2017,95470,61312
16-Oct-2017,558088,57731
16-Oct-2017,629981,49949
16-Oct-2017,57738,8620
16-Oct-2017,33382,3481
16-Oct-2017,59415,1832
16-Oct-2017,48665,0
16-Oct-2017,37049,0
16-Oct-2017,7,0
17-Oct-2017,1720392,122574
17-Oct-2017,537573,64930
17-Oct-2017,96047,39156
17-Oct-2017,630984,35838
17-Oct-2017,29933,6519
17-Oct-2017,74645,4376
17-Oct-2017,58380,1882
17-Oct-2017,44798,0
17-Oct-2017,40572,0
17-Oct-2017,7,0
18-Oct-2017,2112689,132740
18-Oct-2017,545310,100697
18-Oct-2017,88399,60640
18-Oct-2017,612579,44227
18-Oct-2017,68205,9492
18-Oct-2017,28054,2795
18-Oct-2017,57099,1771
18-Oct-2017,44258,0
18-Oct-2017,38731,0
18-Oct-2017,9,0
19-Oct-2017,2085661,134842
19-Oct-2017,619587,92575
19-Oct-2017,557610,82560
19-Oct-2017,90168,46121
19-Oct-2017,61053,6417
19-Oct-2017,32241,4427
19-Oct-2017,66007,3723
19-Oct-2017,42324,0
19-Oct-2017,37556,0
19-Oct-2017,8,0
20-Oct-2017,837599,178076
20-Oct-2017,2275603,120344
20-Oct-2017,613627,70370
20-Oct-2017,103993,35360
20-Oct-2017,71124,8851
20-Oct-2017,66341,3795
20-Oct-2017,40923,2815
20-Oct-2017,47575,0
20-Oct-2017,47256,0
20-Oct-2017,8,0
21-Oct-2017,2251203,178789
21-Oct-2017,744024,142512
21-Oct-2017,638306,77157
21-Oct-2017,117701,40066
21-Oct-2017,71189,7019
21-Oct-2017,96555,5631
21-Oct-2017,45687,3996
21-Oct-2017,57778,0
21-Oct-2017,55693,0
21-Oct-2017,0,0
22-Oct-2017,709881,149872
22-Oct-2017,2128994,147647
22-Oct-2017,606747,125300
22-Oct-2017,111136,44476
22-Oct-2017,71279,26690
22-Oct-2017,43707,4996
22-Oct-2017,97248,1802
22-Oct-2017,61638,0
22-Oct-2017,49840,0
22-Oct-2017,1,0
23-Oct-2017,2160577,160368
23-Oct-2017,537976,101214
23-Oct-2017,629061,52877
23-Oct-2017,90110,36667
23-Oct-2017,62379,4475
23-Oct-2017,32663,3795
23-Oct-2017,70865,1373
23-Oct-2017,47777,0
23-Oct-2017,39817,0
23-Oct-2017,8,0
24-Oct-2017,531758,187633
24-Oct-2017,2178295,137606
24-Oct-2017,632817,49854
24-Oct-2017,88199,35511
24-Oct-2017,57281,9054
24-Oct-2017,30058,4577
24-Oct-2017,64204,873
24-Oct-2017,44123,0
24-Oct-2017,37477,0
24-Oct-2017,7,0
25-Oct-2017,531604,243647
25-Oct-2017,2185097,150521
25-Oct-2017,620282,47149
25-Oct-2017,80812,40078
25-Oct-2017,56010,11144
25-Oct-2017,28263,2203
25-Oct-2017,64940,736
25-Oct-2017,43154,0
25-Oct-2017,39835,0
25-Oct-2017,9,0
26-Oct-2017,635460,175420
26-Oct-2017,538111,153146
26-Oct-2017,2158697,136255
26-Oct-2017,85534,40373
26-Oct-2017,56709,5582
26-Oct-2017,30957,4202
26-Oct-2017,65235,677
26-Oct-2017,39913,0
26-Oct-2017,39820,0
26-Oct-2017,7,0
27-Oct-2017,665748,227493
27-Oct-2017,2387794,119923
27-Oct-2017,86992,34833
27-Oct-2017,580500,33325
27-Oct-2017,37706,4011
27-Oct-2017,57420,3032
27-Oct-2017,78736,799
27-Oct-2017,49336,0
27-Oct-2017,46763,0
27-Oct-2017,8,0
28-Oct-2017,610301,260540
28-Oct-2017,741867,189661
28-Oct-2017,2390946,111974
28-Oct-2017,59696,49863
28-Oct-2017,105498,30604
28-Oct-2017,44872,2946
28-Oct-2017,89401,644
28-Oct-2017,57943,0
28-Oct-2017,54731,0
28-Oct-2017,3,0
29-Oct-2017,580309,574565
29-Oct-2017,738394,282934
29-Oct-2017,2276682,120443
29-Oct-2017,62012,57710
29-Oct-2017,98914,32884
29-Oct-2017,45725,4868
29-Oct-2017,87893,558
29-Oct-2017,63146,0
29-Oct-2017,49101,0
29-Oct-2017,4,0
30-Oct-2017,2247503,147012
30-Oct-2017,720932,124045
30-Oct-2017,523187,45826
30-Oct-2017,78396,34017
30-Oct-2017,35277,4156
30-Oct-2017,55519,3851
30-Oct-2017,70036,700
30-Oct-2017,49773,0
30-Oct-2017,39094,0
30-Oct-2017,8,0
31-Oct-2017,2237373,161655
31-Oct-2017,693089,88064
31-Oct-2017,513681,41722
31-Oct-2017,79112,36765
31-Oct-2017,49913,6883
31-Oct-2017,31842,3976
31-Oct-2017,67656,1035
31-Oct-2017,47014,0
31-Oct-2017,40934,0
31-Oct-2017,9,0
1-Nov-2017,2303015,143235
1-Nov-2017,539262,84218
1-Nov-2017,788741,77285
1-Nov-2017,78278,13712
1-Nov-2017,53187,6686
1-Nov-2017,30213,4418
1-Nov-2017,68678,647
1-Nov-2017,47557,0
1-Nov-2017,41172,0
1-Nov-2017,5,0
2-Nov-2017,2328745,151177
2-Nov-2017,760272,132434
2-Nov-2017,549402,93839
2-Nov-2017,77843,19968
2-Nov-2017,45557,7700
2-Nov-2017,55569,3195
2-Nov-2017,69908,603
2-Nov-2017,46230,0
2-Nov-2017,41726,0
2-Nov-2017,10,0
3-Nov-2017,764641,159662
3-Nov-2017,567808,95799
3-Nov-2017,2524595,90338
3-Nov-2017,91655,43745
3-Nov-2017,58409,4867
3-Nov-2017,51671,4748
3-Nov-2017,73702,788
3-Nov-2017,49120,0
3-Nov-2017,48621,0
3-Nov-2017,1,0
4-Nov-2017,807834,174238
4-Nov-2017,589590,124111
4-Nov-2017,2557336,115665
4-Nov-2017,60502,7928
4-Nov-2017,103321,6227
4-Nov-2017,57453,5486
4-Nov-2017,84022,955
4-Nov-2017,60252,0
4-Nov-2017,53742,0
4-Nov-2017,0,0
5-Nov-2017,779509,196066
5-Nov-2017,583008,126394
5-Nov-2017,2451505,80700
5-Nov-2017,60150,5608
5-Nov-2017,54752,5320
5-Nov-2017,94355,4248
5-Nov-2017,78698,1128
5-Nov-2017,63504,0
5-Nov-2017,49633,0
5-Nov-2017,0,0
6-Nov-2017,2399159,145590
6-Nov-2017,741044,120797
6-Nov-2017,499132,41047
6-Nov-2017,71987,8031
6-Nov-2017,40234,4296
6-Nov-2017,49059,2176
6-Nov-2017,59719,584
6-Nov-2017,44034,0
6-Nov-2017,35734,0
6-Nov-2017,7,0
7-Nov-2017,2377139,114139
7-Nov-2017,679878,112662
7-Nov-2017,494940,52627
7-Nov-2017,70544,8414
7-Nov-2017,48319,7400
7-Nov-2017,37251,4460
7-Nov-2017,59732,402
7-Nov-2017,41435,0
7-Nov-2017,37155,0
7-Nov-2017,7,0
8-Nov-2017,649690,142167
8-Nov-2017,2406967,118932
8-Nov-2017,486659,81324
8-Nov-2017,33377,7057
8-Nov-2017,65845,5665
8-Nov-2017,46569,4180
8-Nov-2017,54584,700
8-Nov-2017,40274,0
8-Nov-2017,35528,0
8-Nov-2017,8,0
9-Nov-2017,677750,169313
9-Nov-2017,2435545,103615
9-Nov-2017,486288,66708
9-Nov-2017,36256,16194
9-Nov-2017,64947,3352
9-Nov-2017,46814,3129
9-Nov-2017,57394,797
9-Nov-2017,40365,0
9-Nov-2017,34556,0
9-Nov-2017,9,0
10-Nov-2017,727364,148724
10-Nov-2017,51822,110704
10-Nov-2017,2552565,106975
10-Nov-2017,547883,73993
10-Nov-2017,71886,15189
10-Nov-2017,42997,4515
10-Nov-2017,71472,712
10-Nov-2017,46161,0
10-Nov-2017,45870,0
10-Nov-2017,6,0
11-Nov-2017,55759,141325
11-Nov-2017,786940,113094
11-Nov-2017,2641811,103338
11-Nov-2017,587871,101646
11-Nov-2017,47400,25000
11-Nov-2017,84577,3439
11-Nov-2017,75098,513
11-Nov-2017,53934,0
11-Nov-2017,52214,0
11-Nov-2017,0,0
12-Nov-2017,57762,185709
12-Nov-2017,758069,181804
12-Nov-2017,2580337,107568
12-Nov-2017,560426,89701
12-Nov-2017,44560,22411
12-Nov-2017,82611,3183
12-Nov-2017,72019,763
12-Nov-2017,56114,0
12-Nov-2017,46899,0
